url,title,content
https://www.th-bingen.de/studium/studiengaenge/energie-gebaeude-und-umweltmanagement/ueberblick,"TH Bingen: Energie-, Gebäude- und Umweltmanagement","Energie-, Gebäude- und Umweltmanagement M.Sc. Unsere Energieversorgung unterliegt einem massiven Wandel. Weg von den fossilen Energieträgern, hin zu regenerativen Energien und Strategien der Energieeffizienz. Das betrifft die einzelnen Haushalte, Unternehmen, Industrie, Städte und Kommunen. So wird sichere und bezahlbare Energieversorgung auf einer nachhaltigen Basis immer mehr zum entscheidenden Standortfaktor. Im Master Energie-, Gebäude- und Umweltmanagement befassen Sie sich mit den dafür entscheidenden Fächern wie Energiewirtschaft, Management, Automation, Recht oder Technik. Als Absolventin oder Absolvent können Sie dann eine Karriere als Spezialist und Führungskraft in vielfältigen Berufsfeldern wie Energieversorgungsunternehmen, Ingenieurbüros, größeren Handwerksbetrieben, Industrie oder Verwaltung starten. Bitte beachten Sie den neuen Namen des Studiengangs ""Energie-, Gebäude- und Umweltmanagement"" (ehemals ""Energie- und Gebäudemanagement"") ab dem Wintersemester 2018/2019. Starten Sie jetzt Ihre Karriere an der TH Bingen.  Vertiefungsrichtung „Smart City“  Urbane Räume müssen sich zahlreichen wirtschaftlichen, sozialen und politischen Herausforderungen stellen. In der Vertiefungsrichtung „Smart City“ lernen Sie, wie Städte mit technologiebasierten Innovationen effizienter und nachhaltiger werden können. Diese Veränderungen betreffen alle Bereiche eines Gemeinwesens: die kommunale Verwaltung, Versorger, Gewerbe, jede einzelne Bürgerin und jeden Bürger. Im Studium beschäftigen wir uns mit verschiedenen Ansätzen aus der Städteplanung, den Sozialwissenschaften und der IT. An der TH Bingen liegt der fachliche Schwerpunkt auf den klassischen Ingenieurwissenschaften der Elektro-, Energie- und Versorgungstechnik. Energie-, Gebäude- und Umweltmanagement in 150 Sekunden Der Studiengang im Kurzportrait: unsere Studierenden zeigen in 150 Sekunden den Studiengang Energie-, Gebäude- und Umweltmanagement.  Warum an der TH Bingen? Der Studiengang bietet eine Kombination aus theoretischen Inhalten und praktischen Anwendungen. Er wurde gemeinsam mit Führungskräften aus der industriellen Energieerzeugung und -versorgung, dem Energiemanagement und der öffentlichen Energieberatung konzipiert. Die Lehrveranstaltungen führen Hochschullehrerinnen und -lehrer sowie die Industrievertreter gemeinsam durch.  Einzelne Veranstaltungen finden in der Industrie statt.  Über die Grenzen der Disziplinen hinweg  An der TH Bingen gehört interdisziplinäres Forschen und Arbeiten zum Tagesgeschäft. Es ermöglicht den Studierenden außergewöhnliche  Perspektiven auf wichtige Fragen zur Energiewende und der  Energieversorgung – besonders in Bezug auf die Mikro- und Makro-Ebene.  Die Professoren Dr. Martin Pudlik und Andreas Winkels  beschreiben im Interview, wie das funktioniert. Alle Veranstaltungen ansehen  Das Studium schließt mit dem akademischen Master of Science (M.Sc.) ab.  Als Absolventin oder Absolvent des Masterstudiengangs Energie-, Gebäude- und Umweltmanagement besitzen Sie durch ihre profunde und vielfältige Ausbildung die Expertise, um sich in diesem komplexen ingenieurwissenschaftlichen Gebiet zu bewegen. Sie finden eine große Bandbreite an beruflichen Einsatzmöglichkeiten auf einem Gebiet der Technik, für das schon heute eine besonders große Nachfrage an Fachkräften herrscht.  – Hermann Ludwig Ferdinand von Helmholtz | Physiologe und Physiker   Jetzt bewerben! Ihre Zukunft beginnt jetzt. Nehmen Sie Ihre Karriere in die Hand und bewerben Sie sich bei uns. Der Bewerbungsantrag lässt sich online ausfüllen, klicken Sie sich einfach durch."
https://www.th-bingen.de/forschung/hermann-hoepke-institut/hermann-hoepke-institut,Hermann-Hoepke-Institut,"Das Hermann-Hoepke-Institut (HHI) vernetzt die Forschungsaktivitäten des Fachbereichs Life Sciences and Engineering der TH Bingen. Wir forschen, beraten und entwickeln Vorhaben in den Bereichen Energie, Informatik, Technik, Agrar und Umwelt. So tragen wir zum Technologietransfer in Wirtschaft, Wissenschaft und Politik bei. Unser Namensgeber Hermann Hoepke (1865-1928) begründete das Rheinische Technikum, aus dem sich die jetzige TH Bingen entwickelt hat. Zu den Forschungsprojekten der TH Bingen Hermann Hoepke - Vom Rheinischen Technikum zur Technischen Hochschule Bingen Regierungsbaumeister Hermann Hoepke (1865-1928) war bis Ostern 1897 Dozent am Technikum Ilmenau. Er gründete 1897 das „Rheinische Technikum“ in Bingen. Im gleichen Jahr begann er mit einem Neubau eines Schulgebäudes am Rochusberg, das heute noch Teil der Hochschule ist. Das Ausbildungsangebot des von ihm bis zu seinem Tod geleiteten Technikums umfasste Elektrotechnik und Maschinenbau, später auch Fahrzeugtechnik und Flugzeugbau. Binger Pioniere Die Großherzoglich-Hessische Staatsregierung ernannte Hermann Hoepke 1907 zum Professor. Zu seinen Schülern zählten unter anderem Flugzeugbaupionier Anton Fokker, der gebürtige Luxemburger Hugo Gernsback, Begründer des Science Fiction-Genres, sowie der Schwede Gideon Sundback, Erfinder des Reißverschlusses. Ab 1937 wurde das Technikum Ingenieurschule und 1971 zur Fachhochschule Rheinland-Pfalz, Abteilung Bingen. Am 1. September 1996 wurde sie in eine selbstständige Fachhochschule umgewandelt. Im Juni 2016 wurde sie zur Technischen Hochschule Bingen. 
 Das ursprüngliche Gebäude ist als das Hermann-Hoepke-Technikum nach wie vor der zweite Standort der TH Bingen neben dem Campus in Büdesheim.  Profilbereiche Potentialbereiche Fachbereich 1 
                    
                        Gebäude
                        5
                    
                    
                        Raum
                        203
                    
                 Fachbereich 1 
                    
                        Gebäude
                        5
                    
                    
                        Raum
                        203"
https://www.th-bingen.de/studium/studiensupport,Gut vorbereitet ins Studium an der Technischen Hochschule Bingen,"Wir machen Sie fit für ein naturwissenschaftlich-technisches Studium. Mit unseren Vorkursen in Chemie, Mathematik und Physik müssen Sie keine Angst vor Lerninhalten haben. Wir schließen mit Ihnen Lücken aus der Schule und führen Sie an das eigenständige Lernen heran. Dafür haben wir Onlinekurse, die teils als Tutorien und teils für das Selbststudium angelegt und an Ihre Bedürfnisse angepasst sind. Auch während des Studiums unterstützen wir Sie mit einem Tutorienprogramm. Mit dem E-Learning-Modulangebot können Sie selbstständig, jedoch durch E-Learning-Tutoren unterstützt, fachspezifische Defizite kompensieren. Der Erstiguide Wir möchten, dass sich unsere Studierenden im Studium und vor Ort gut zurechtfinden. Aus diesem Grund haben wir den Erstiguide entwickelt, der Ihnen besonders zum Studienbeginn mit hilfreichen Informationen und Erläuterungen den Einstieg ins Studium erleichtern soll. Hier können Sie ihn herunterladen: Sie möchten Ihre Resilienz stärken und gesünder mit Stress umgehen? Dann machen Sie mit und nehmen Sie im Wintersemester 2024/25 an den kostenfreien Angeboten des Leibnitz-Institut für Resilienz teil. Die Angebote umfassen: Die Vorträge, Workshops und Beratungen finden sowohl vor Ort und online statt und werden auch in englischer Sprache angeboten. Sie haben Fragen? Schreiben Sie eine Nachricht. Weitere Informationen finden Sie auf der Seite des Leibnitz-Instituts für Resilienzforschung. Von Arbeitsagentur über Studierendenwerk bis hin zu Stipendien: die Beratungsuhr gibt einen Überblick über die Beratungsangebote an der TH Bingen.  Unsere Studienerfolgsberatung legen wir Ihnen besonders ans Herz. Hier finden wir gemeinsam Antworten auf folgende Fragen: • Wie strukturiere ich meinen (Studien-)Alltag sinnvoll? • Was ist für mich die optimale Lernzeiteinteilung? • Wie kann ich meine Lern- und Studienziele verbessern? • Wie bereite ich mich vernünftig auf meine Prüfungen vor? • Wie und wo finde ich die Unterstützungsangebote, die ich brauche? • Soll ich mein Studium abbrechen? KOSEKO (Kooperation Selbstlernkompetenz): Heben Sie Ihr Studium aufs nächste Level mit den kostenfreien Workshops für alle Studierenden. Zentralverwaltung 
                    
                    
                        Raum
                        406
                    
                 Zentralverwaltung 
                    
                    
                        Raum
                        406
                    
                 Die TH Bingen bietet allen Studierenden zum Studienstart den kostenlosen Online-Kurs ""Fit fürs Studium"" an. Die Vereinbarkeit von Studium und Beruf sowie der (Wieder- )Einstieg ins Studium: Sie werden umfassend auf Ihr Studium vorbereitet. Wir unterstützen und begleiten Sie - von Anfang an.   Inhalte des Online-Kurses: „Fit fürs Studium“ ist Ihr digitaler Werkzeugkoffer zum Studienstart! Auch wenn Sie noch nicht an der TH Bingen eingeschrieben sind, können Sie „Fit fürs Studium“ bereits nutzen. Schreiben Sie eine kurze E-Mail, dann richten wir Ihnen gerne einen Gastzugang ein. Weitere Informationen finden Sie auf der Projektseite www.th-bingen.de/fit. Fachbereich 2 
                    
                        Gebäude
                        1
                    
                    
                        Raum
                        104
                    
                 Fachbereich 2 
                    
                        Gebäude
                        1
                    
                    
                        Raum
                        104
                    
                 Erstsemesterbegrüßung Die TH Bingen lädt alle Studienanfänger*innen ein, das Wintersemester 2024/25 am 7. Oktober gemeinsam auf dem Campus in Büdesheim zu beginnen. Mehr Informationen zur Erstsemesterbegrüßung finden Sie hier. Keine Angst vor Mathe und Chemie: Mit den Vorkursen in Mathe und Chemie starten Sie gut vorbereitet in Ihr Studium! Wir wiederholen gemeinsam den Schulstoff in den Grundlagenfächern Mathe und Chemie. Der Vorkurs findet in kleinen Gruppen in entspannter Atmosphäre statt. Hier können wir auf Augenhöhe lernen und Ihre Lücken für immer schließen! Außerdem können Sie im Vorkurs schon etwas Hochschulluft schnuppern und Ihre zukünftigen Kommiliton*innen kennenlernen. Melden Sie sich noch schnell für unsere Vorkurse an! Alle Infos finden Sie hier. Bei uns werden Sie während des Studiums nicht allein gelassen, denn auf eine Professorin/einen Professor kommen derzeit etwa 36 Studierende. Das ist weit besser als der Landesdurchschnitt und um vieles individueller als die Betreuung an einer Universität. Wenn es mal nicht rund läuft, haben wir außerdem zahlreiche Beratungsangebote wie die Studienerfolgsberatung.  Die Studienerfolgsberatung unterstützen Sie, damit Sie Ihr Studium an der TH Bingen erfolgreich meistern. Im Beratungsgespräch können alle Studierenden zum Beispiel ihre Fragen zum studentischen Alltag, der Prüfungsvorbereitung oder dem Zeitmanagement klären. Außerdem gibt es während des Semesters regelmäßig Workshops, in denen Sie erfahrene Trainerinnen und Trainer fit für das selbständige Lernen machen. Es handelt sich dabei um ein Kooperationsprojekt zusammen mit der Hochschule Mainz, um MINT-Studierende zu unterstützen. Um sich mit den wichtigsten Lehr- und Lernmanagementsystemen, die Ihnen in Ihrem Studium begegnen werden bekannt zu machen, besuchen Sie den Kurs „Fit fürs Studium“. Allen Studierenden steht Microsoft 365 kostenlos zur Verfügung. Sie können damit Programme wie Word, Excel, Outlook und andere nutzen. Daneben bietet Ihnen die OLAT Katalogseite „Studiensupport/Studieneinstieg“, weitere Möglichkeiten wie bspw. die Helpcenter mit Literatur aus E-Books und Kapitelzusammenstellungen für die Fächer Mathematik, Technische Mechanik, Physik, Chemie, Biologie, Medizinische Biotechnologie, Maschinenbau und Informatik.  Sie haben Fragen zu unseren Unterstützungsangeboten? Nehmen Sie Kontakt mit uns auf! Zentralverwaltung 
                    
                    
                        Raum
                        406"
https://www.th-bingen.de/campus/beratung/frauenfoerderung,Technsche Hochschule Bingen: Frauenförderung,"Frauenförderung Frauen sind in den MINT-Fächern (Mathematik, Informatik, Naturwissenschaften, Technik) noch immer unterrepräsentiert. Zu Unrecht. Unser erklärtes Ziel ist es, den Anteil von Frauen in Studium, Forschung und Lehre zu erhöhen. Wir fördern Frauen auf der Grundlage ihrer fachlichen Kompetenz und Qualifikation. Wie das geht? Mit konkreten Maßnahmen. Unsere Programme und Stipendien erhöhen die Chancengleichheit und erleichtern die Vereinbarkeit von Studium, Beruf und Familie.
 Die Gleichstellungsbeauftragte an der TH Bingen hilft, die tatsächliche Gleichberechtigung von Frauen und Männern durchzusetzen. Sie unterstützt die Organe der Hochschule und die zuständigen Ausschüsse dabei, noch bestehende Nachteile zu beseitigen. 
 Die Programme, die wir je Semester anbieten, werden Ihnen auf der Seite ""Frauenförderung"" im Intranet der TH vorgestellt und durch öffentliche Aushänge angekündigt.  Unsere Beratungsangebote sind: Unsere Ziele sind: Noch Fragen? Falls Sie Fragen oder Anregungen haben oder ein persönliches Gespräch wünschen, steht Ihnen die Referentin für Gleichstellungsangelegenheiten und Frauenförderung gerne zur Verfügung. Zentralverwaltung 
                    
                        Gebäude
                        5
                    
                    
                        Raum
                        205"
https://www.th-bingen.de/campus/aktuelles,Technischen Hochschule (TH) Bingen: Aktuelles,"Dies ist eine Auswahl unserer News - alle Neuigkeiten finden Sie hier.  Bleiben Sie auf dem Laufenden über aktuelle Veranstaltungen, Neuigkeiten und interessante Links zu Themen rund um die Technische Hochschule Bingen. Folgen Sie uns auf Instagram, Facebook, Twitter und Youtube und teilen Sie Ihre Erfahrungen. Presse & Öffentlichkeitsarbeit Veranstaltungen Standort Bingen Zentralverwaltung 
                    
                        Gebäude
                        5
                    
                    
                        Raum
                        205
                    
                 Zentralverwaltung 
                    
                        Gebäude
                        5
                    
                    
                        Raum
                        205"
https://www.th-bingen.de/forschung/forschungsdatenmanagement/forschungsdatenmanagement,Forschungsdatenmanagement,"Professionelles Forschungsdatenmanagement gewinnt an Hochschulen für angewandte Wissenschaften zunehmend an Bedeutung. Diese Entwicklung geht auf der einen Seite auf die Aufnahme eines verantwortungsvollen Umgangs mit Forschungsdaten in den Kodex guter wissenschaftlicher Praxis der DFG zurück, weshalb immer mehr Drittmittelgeber FDM voraussetzen. Auf der anderen Seite eröffnet ein professionelles FDM an HAW bisher unzugängliche Chancen und Erkenntnisse für Wissenschaft, Gesellschaft und Wirtschaft. Denn die Forschung an HAW ist praxisnah und anwendungsorientiert, wodurch die Erkenntnisse und Ergebnisse schnell in verschiedene Bereiche der Gesellschaft, Wirtschaft und Kultur fließen und Synergien schaffen können. Forschungsdaten an HAW bergen daher enorme wissenschaftliche, kulturelle und wirtschaftliche Potentiale, insbesondere auch mit Blick auf ihre Nachnutzung. Um diese Chancen nutzen zu können, ist ein professionelles FDM unumgänglich. Forschungsdatenmanagements (FDM) begleitet den gesamten Projektverlauf entlang des sogenannten Forschungsdaten-Lebenszyklus: FDM beginnt bei der Projektplanung und der Antragsphase und begleitet den Forschungsprozess bis hin zur Archivierung erhobener Daten, damit diese in einem anderen Forschungsprojekt erneut genutzt werden können. FDM ist damit unmittelbar mit dem Open-Access-Gedanken und den FAIR-Prinzipien verbunden.        Abb.: Quelle: forschungsdaten.info/fr/themen/informieren-und-planen/datenlebenszyklus/ , FDM strukturiert den Umgang mit erhobenen Forschungsdaten während des gesamten Projektverlaufs von der Antragsphase über die Forschungsarbeit und Datenorganisation bis hin zum Projektabschluss durch die Publikation von Ergebnissen und Daten. FDM spart Ressourcen und Zeit im Umgang mit Forschungsdaten, die so für die Forschung selbst zur Verfügung stehen. Durch die frei zugängliche (Open Access/FAIR) Langzeitarchivierung der Daten in Fachrepositorien bereitet FDM die Voraussetzungen einer Nachnutzung der Daten durch nachfolgende Forschungsprojekte. Im Rahmen des vom BMBF geförderten Projekts FDM@HAW.rlp werden Beratungs- und Support-Angebote an allen Hochschulen in Rheinland-Pfalz geschaffen. An jeder Hochschule bieten FDM-Scouts Beratungs- und Unterstützungsangebote an und vier FDM-Stewards stehen landesweit für fachspezifische Beratung und Support zur Verfügung. Zentralverwaltung 
                    
                    
                        Raum
                        108
                    
                 Zentralverwaltung 
                    
                    
                        Raum
                        108"
https://www.th-bingen.de/studium/studiengaenge/elektrotechnik/elektrotechnik-b-eng/studienaufbau,Technische Hochschule Bingen: Bachelor Elektrotechnik,"Bachelorstudiengang Der Bachelorstudiengang Elektrotechnik besteht aus mehreren Modulen, die im Wesentlichen aus den folgenden sechs Bereichen stammen: Die Modulbeschreibungen finden Sie in dem Modulhandbuch des Bachelorstudiengangs Elektrotechnik. Verwandte Links Studienplan
 Studiengangsflyer
 Modulhandbuch
 Bewerbungsfristen Abhängig von der Vertiefungsrichtung: Hochschulreife, Fachhochschulreife oder abgeschlossene Berufsausbildung (Note besser als 2,5) Wintersemester und Sommersemester Weiterführendes Studienangebot Prüfungsausschuss Anmeldung zu Prüfungsleistungen und Studienleistungen in InCampo. Anmeldeschluss zu Prüfungen im Februar ist der 15. Dezember sowie im August der 15. Juni. Anmeldeschluss zu Prüfungen im Semester sind in InCampo hinterlegt."
https://www.th-bingen.de/kennenlernen/service-fuer-schulen,Technische Hochschule Bingen: Service für Schulen,"Sie wollen die Hochschule ein Stück näher kennen lernen oder sich für MINT-Themen begeistern lassen? Dann kommen Sie uns besuchen oder laden Sie ein Stück Hochschule in Ihre Schule ein. Die TH Bingen bietet verschiedene Angebote für einen lebendigen Austausch der Lehr- und Lernorte Schule und Hochschule. 
 Wir unterstützen Sie im Rahmen der Berufs- und Studienorientierung (BSO), bieten Veranstaltungen und verschiedene, individuell buchbare Angebote für Schülerinnen und Schüler von der Primarstufe bis zur Sekundarstufe II. Vom Besuch von Vorlesungen, über das Experimentieren in Laboren, die Zusammenarbeit in Workshops bis hin zum Besuch einer Professorin /eines Professors bei Ihnen in der Schule - die TH Bingen hält zahlreiche Angebote bereit. 
  Schauen Sie sich in Ruhe um und wenn Sie Fragen haben, sich für ein bestimmtes Angebot oder eine Veranstaltung interessieren oder ein individuelles Angebot zusammengestellt haben möchten, sprechen Sie uns an. 
  Lernen Sie uns kennen. Wir freuen uns auf Sie.
   Weitere Kontaktdetails finden Sie am Seitenende. Werfen Sie einen Blick in unseren Schulkontakt-Flyer. Hochschule in Deiner SchulklasseOb im Rahmen der Berufs- und Studienorientierung, zu Elterninformationsabenden, zu Projekt- und Techniktagen oder zu sonstigen Veranstaltungen Ihrer Schule – wir kommen zu Ihnen und bieten verschiedene Angebotsformate. Studierende der TH Bingen berichten von der Hochschule, ihrem Studiengang, ihrem individuellen Weg ins Studium und beantworten offene Fragen. Ziel ist der aktive Austausch zwischen Studierenden und Schülerinnen und Schülern. Holen Sie sich eine Professorin /einen Professor eines Studiengangs zu Ihnen an die Schule. Unsere Professoren kommen mit verschiedenen Angeboten; von Workshops über gestaltete Unterrichtseinheiten bis hin zu Vorträgen zu spannenden Themen aus verschiedenen Fachgebieten. In verschiedenen Vorträgen werden u.a. Studienmöglichkeiten (Studiengänge, duales Studium und Möglichkeiten der Weiterbildung / berufsintegriertes Studium), grundlegende Voraussetzung für ein Studium, Studieneinrichtungen und Tipps zur Studienorientierung vorgestellt. Campusluft schnuppernSchülerinnen und Schüler lernen die Hochschule kennen. Hier kann Wissen ausprobiert, experimentiert, entdeckt und geforscht werden. Die TH Bingen bietet verschiedene Möglichkeiten für Schülerinnen und Schüler von der Primarstufe bis zur Sekundarstufe II sich für MINT begeistern zu lassen.  Individuell buchbare Angebote Wir bieten Ihnen vielzählige individuelle Möglichkeiten die Hochschule und die Studiengänge kennen zu lernen. Gerne beraten wir Sie und schlagen Ihnen passende Veranstaltungen vor. Mit dem individuellen Hochschultag haben Sie sogar die Möglichkeit ihr eigenes Besuchsprogramm zusammen zu stellen.Wir empfehlen eine frühzeitige Planung. Energie zum anfassen - das interaktive Lernerlebnis rund um das Thema Energie. Konstruieren, messen, beobachten, rechnen und Ergebnisse präsentieren - Schülerinnen und Schüler werden zu Nachwuchsforschern auf Zeit. Führungen auf dem landwirtschaftlichen Versuchs- und Demonstrationsbetrieb der TH Bingen. Lehrerfortbildungen in Kooperation mit dem Pädagogischen Landesinstitut - für mehr MINT im Regelunterricht der Orientierungsstufe. Von der Schnuppervorlesung, über den Besuch von Laboren bis hin zu Gesprächen mit Studierenden und Dozenten - der individuelle Hochschultag bietet Ihren Schülerinnen und Schülern die Möglichkeit, über ein zugeschnittenes Besuchsprogramm, die TH Bingen kennen zu lernen.  Regelmäßige Veranstaltungen Schülerinnen und Schüler lernen die Hochschule kennen. Hier kann ausprobiert, experimentiert, entdeckt und geforscht werden. Diese Veranstaltungen finden zu festen Terminen statt - bitte beachten Sie den Veranstaltungskalender. Vergiss Rollenklischees und lerne MINT-Berufe kennen! Komm am Aktionstag an die TH und finde heraus, was Dir Spaß macht. Für Forscher und Entdecker; spannende Experimente in den Naturwissenschaften machen oder als Ingenieur in der Technik tüfteln. Mädchen und Frauen für MINT motivieren. Apps entwickeln im Wochenend-Camp. Schau mal rein!Du bist kurz vor dem Schul- oder Ausbildungsabschluss? Plane den nächsten Schritt! Zusammen mit der Zentralen Studienberatung helfen wir Dir bei der Wahl des richtigen Studienganges. Diese Angebote zeigen Dir, wie sich ein Studium an der TH Bingen anfühlt. Als ""Schatten"" den Hochschulalltag an der Seite einer Studentin / eines Studenten erleben. Unternehmen verschiedener Branchen informieren, beraten und geben Einblicke. Zum Hochschulinfotag (HIT) öffnen wir die Türen für Studieninteressierte - Schnuppervorlesungen, offene Labore und Beratungsangebote. In Vorlesungen Hochschulluft schnuppern. Noch Fragen? Kontaktieren Sie uns Wir beraten Sie gerne zu Fragen der Berufs- und Studienorientierung. Wir stellen Ihnen gerne ein, auf die Bedürfnisse Ihrer Schüler und Schülerinnen, angepasstes Programm zusammen, sollten Sie auf dieser Seite nicht das richtige Angebot gefunden haben. Zentralverwaltung 
                    
                    
                        Raum
                        407
                    
                 Zentralverwaltung 
                    
                        Gebäude
                        5
                    
                    
                        Raum
                        301
                    
                 Fachbereich 1 
                    
                        Gebäude
                        7
                    
                    
                        Raum
                        302
                    
                 Frauenförderung Veranstaltungen Ada-Lovelace-Projekt TH auf einen Blick Girl's Day Organisation MINTplus"
https://www.th-bingen.de/studiengaenge/biotechnologie/voraussetzungen,Technische Hochschule Bingen: Voraussetzungen Biotechnologie,"Voraussetzung zur Aufnahme des Studiums ist die Fachhochschulreife, die Hochschulreife oder ein berufsqualifizierter Hochschulzugang (siehe Paragraf 65 Hochschulgesetz). Unsere Bachelorstudiengänge sind alle zulassungsfrei. Das bedeutet, Sie erhalten einen Studienplatz, sofern Sie eine gültige Hochschulzugangsberechtigung besitzen und sich form- und fristgemäß bewerben. Fachbereich 1 
                    
                        Gebäude
                        5
                    
                    
                        Raum
                        146
                    
                 Fachbereich 1 
                    
                        Gebäude
                        5
                    
                    
                        Raum
                        146"
https://www.th-bingen.de/studium/studiengaenge/umweltschutz/umweltschutz-b-sc/studienaufbau,Technische Hochschule Bingen: Studienaufbau Umweltschutz,"Bachelorstudiengang Der interdisziplinäre Studiengang Umweltschutz hat eine Regelstudienzeit von sieben Semestern. Das Studium beginnt mit der Vermittlung einer breiten naturwissenschaftlichen Basis. Im Laufe des Studiums erfolgt eine Vertiefung im ökologischen Umweltschutz, technischen Umweltschutz, Umweltrecht oder der Umweltökonomie. Im siebten Semester erweitern Sie Ihre Fähigkeiten in der Praxis und beenden Ihr Studium mit der Bachelorarbeit.
 Das Studium schließt mit dem akademischen Grad Bachelor of Science (B. Sc.) ab und kann bei Erfolg in den entsprechenden Masterstudiengängen fortgesetzt werden. Zur Auswahl  stehen an der TH Bingen die Master  Umweltschutz (M.Sc.), Energie-, Gebäue-, und Umweltmanagement (M.Sc.)  und Landwirtschaft  und Umwelt (M.Sc.).  Verwandte Links Studienplan Studiengangsflyer Informationen zum dualen Studium Modulhandbuch Sie möchten früh Kontakte zu potentiellen Arbeitgebern knüpfen? Sie wollen gelerntes Wissen direkt in die Praxis umsetzen? Im praxisintegrierenden Studium ergänzen Sie ein ingenieurwissenschaftliches Studium um ausgedehnte Praxisphasen bei einem Praxispartner Ihrer Wahl. Dabei arbeiten Sie an einem Thema aus dem Umweltschutz in einem Unternehmen, einem Forschungsinstitut, einer Behörde oder einem Ingenieurbüro.  Durch die Möglichkeit des Quereinstieges können Sie aus dem Vollzeitstudium Ihres Studiengangs in das duale Studienmodell wechseln. Die Wahl des praxisintegrierenden Studienmodells ist bis zum Ende des vierten Semesters möglich. Mit den Praxisanteilen können Sie ab Ende des dritten Semesters starten. Im praxisintegrierenden Modell ersetzen Sie die Wahlpflichtmodule des sechsten Semesters und die Praxisphase des siebten Semesters durch das Modul „Berufliche Praxis“. So absolvieren Sie mindestens 40 Wochen – in der Regel zusammenhängend – bei einem externen Praxispartner.  Hier finden Sie unsere Kooperationspartner Im Modul „Berufliche Praxis“ können Sie mit Ihrem Praxispartner weiterhin die Teilnahme an einzelnen Wahlpflichtmodulen des Studiengangs vereinbaren. Diese Module können für den Arbeitsbereich wünschenswert sein beziehungsweise dazu beitragen, dass Sie Ihr Praxisprojekt optimal bearbeiten können. Dem Praxispartner ermöglicht es darüber hinaus, einen Einblick in die Lehre und Mitgestaltung der bedarfsgerechten Ausbildung an der Hochschule zu erhalten. Idealerweise schließt sich dem Modul ""Berufliche Praxis"" die Bachelorarbeit beim Praxispartner an. Grundlagen Kerndisziplinen des Umweltschutzes Praxis Wintersemester Weiterführendes Studienangebot"
